method,site,type,lat,transect,diver,life.history,species,percent.of.cover,l,w,area,pale,bleached,total.pb,percent.pb,new,trans,old,total.mort,percent.mort,disease,percentdisease
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.7,5.29,8.65,45.7585,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.8,18.42,18.13,333.9546,0,0,0,0,0,0.2,0,6,20,1,100
Video,4,Back Reef,4,3,4,Weedy,PAST,0.9,10.87,10.98,119.3526,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,PAST,0.8,6.54,6.45,42.183,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Generalist,OFAV,0.8,39.63,23.93,948.3459,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Generalist,OFAV,0.85,40.19,15.52,623.7488,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,PAST,0.9,18.32,13.39,245.3048,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,NA,SBOU,0.8,10.87,7.83,85.1121,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.95,7.5,7.06,52.95,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.6,15.17,25,379.25,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.95,21.02,18.37,386.1374,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,PAST,0.95,17.33,16.85,292.0105,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.9,15.35,9.5,145.825,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.9,11.68,7.79,90.9872,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.8,6.09,9.13,55.6017,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.75,20.31,9.93,201.6783,0,0,0,0,0.35,0,0,9,35,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.8,19.32,13.33,257.5356,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,PPOR,0.6,4.32,4.89,21.1248,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.85,5.23,3.22,16.8406,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.8,4.87,3.54,17.2398,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.8,7.52,5.49,41.2848,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.75,5.56,9.79,54.4324,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Generalist,OFAV,0.95,14.19,8.41,119.3379,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.8,12.65,5.04,63.756,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.95,7.55,10.54,79.58,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Generalist,OFAV,0.9,6.83,8.41,57.4403,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Generalist,OFAV,0.8,19.07,10.5,200.235,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.8,41.43,37.14,1538.7102,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,OANN,0.25,13.41,13.95,187.0695,0.1,0,0.1,10,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,OANN,0.95,13.2,15.22,200.904,0,0,0,0,0,0,0,2,0,1,100
Video,4,Back Reef,4,3,4,Stress Tolerant,OANN,0.7,13.41,16.09,215.7669,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,OANN,0.85,13.84,10.99,152.1016,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.8,46.72,32.85,1534.752,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,CNAT,0.8,6.93,6.93,48.0249,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,OANN,0.95,25.22,16.47,415.3734,0.1,0,0.1,10,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,OANN,0.4,29.84,20.47,610.8248,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.7,29.65,15.03,445.6395,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,OANN,0.45,16.91,15.72,265.8252,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.7,4.01,5.48,21.9748,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,PAST,0.95,9.1,4,36.4,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.7,10.14,8.59,87.1026,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UAGA,0.5,6.87,6.02,41.3574,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,MCAV,0.9,9.57,10.06,96.2742,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UAGA,0.7,5.54,2.93,16.2322,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.85,17.18,11.42,196.1956,0,0,0,0,0.1,0,0,4,10,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.65,13.3,12.93,171.969,0,0,0,0,0.5,0,0,12,50,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.8,6.81,3.16,21.5196,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.9,8.68,2.37,20.5716,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.95,41.5,17.08,708.82,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.7,43.36,27.16,1177.6576,0,0,0,0,0,0.2,0,6,20,0,0
Video,4,Back Reef,4,3,4,NA,MCOM,0.7,8.3,4.8,39.84,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Generalist,OFAV,0.65,17.94,20.68,370.9992,0,0,0,0,0,0.6,0,14,60,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.6,52.11,15.1,786.861,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,PPOR,0.8,5.97,4.97,29.6709,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,PSTR,0.7,6.25,17.71,110.6875,0,0,0,0,0,0,0.8,18,80,0,0
Video,4,Back Reef,4,3,4,Generalist,OFAV,0.9,10.71,10.45,111.9195,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.9,6.7,6.96,46.632,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UAGA,0.8,6.31,3.69,23.2839,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,PAST,0.95,12.5,11.25,140.625,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,PSTR,0.95,78.88,30.75,2425.56,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,NA,MALC,0.7,3.87,5.8,22.446,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.95,9.75,7.63,74.3925,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,NA,MALC,0.55,6.59,3.26,21.4834,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,PSTR,0.8,5.43,7.98,43.3314,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,PSTR,0.6,8.5,8.44,71.74,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,PSTR,0.8,19.42,6.42,124.6764,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.85,81.71,50.48,4124.7208,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,PAST,0.95,11.81,9.19,108.5339,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.7,18.69,18.26,341.2794,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,7,149.51,110.44,16511.8844,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.75,26.85,25.94,696.489,0,0,0,0,0,0.2,0,6,20,0,0
Video,4,Back Reef,4,3,4,Weedy,UTEN,0.7,6.66,6.78,45.1548,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,OANN,0.4,44.31,16.25,720.0375,0,0,0,0,0,0.4,0,10,40,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.7,20.87,11.6,242.092,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.8,7.85,21.33,167.4405,0,0,0,0,0.6,0,0,14,60,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.95,12.1,13.42,162.382,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.95,6.05,6.49,39.2645,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.9,6.29,8.66,54.4714,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.4,7.27,9.09,66.0843,0,0,0,0,0.7,0,0,16,70,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.7,12.73,8.84,112.5332,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.85,7.54,7.77,58.5858,0,1,1,100,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.9,5.32,18.15,96.558,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.9,16.94,7.26,122.9844,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,DSTO,0.9,7.26,25.16,182.6616,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.85,16.68,19.19,320.0892,0,0,0,0,0,0.2,0,6,20,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.9,17.42,19.35,337.077,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SINT,0.65,4.54,3.75,17.025,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,3,4,Stress Tolerant,SSID,0.8,25.03,18.76,469.5628,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,DSTO,0.9,5.11,3.73,19.0603,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,PAST,0.95,5.4,4.09,22.086,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,DSTO,0.65,7.23,8.04,58.1292,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.85,17.94,17.63,316.2822,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.95,9.53,18.38,175.1614,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.9,11.82,11.5,135.93,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.8,11.68,6.57,76.7376,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UTEN,0.8,17.37,9.49,164.8413,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UTEN,0.9,18.39,18.56,341.3184,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,NA,MCOM,0.6,4.38,5.47,23.9586,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.7,40.48,28.3,1145.584,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.6,10.68,13.36,142.6848,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.9,14.79,17.57,259.8603,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,PAST,0.95,12.36,14.32,176.9952,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,PAST,0.95,13.66,19.52,266.6432,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.8,17.52,19.83,347.4216,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.9,16.55,14.5,239.975,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,PAST,0.95,10.22,12.03,122.9466,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UAGA,0.85,5.38,6.46,34.7548,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,OANN,0.9,7.78,12.82,99.7396,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,SSID,0.9,11.66,13.03,151.9298,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UAGA,0.95,15.35,7.39,113.4365,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,SSID,0.8,18.43,22.65,417.4395,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,PCLI,0.6,9.08,8.37,75.9996,0,0,0,0,0.7,0,0,16,70,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.95,9.75,14.85,144.7875,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.95,12.7,19.44,246.888,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UAGA,0.9,4.19,8.79,36.8301,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,NA,MALC,0.8,32.07,9.2,295.044,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,NA,MCOM,0.6,6.9,6.21,42.849,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,OANN,0.8,8.23,8.98,73.9054,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,PAST,0.8,7.21,10.54,75.9934,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,PAST,0.7,6.08,5.91,35.9328,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,NA,MCOM,0.7,5.83,3.24,18.8892,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UAGA,0.9,2.81,7.67,21.5527,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UAGA,0.9,6.52,4.47,29.1444,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,SSID,0.9,42.65,26.59,1134.0635,0,0,0,0,0.6,0,0,14,60,0,0
Video,4,Back Reef,4,4,5,Weedy,UTEN,0.6,15.97,6.73,107.4781,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UTEN,0.7,9.55,4.73,45.1715,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UTEN,0.7,5.96,4.73,28.1908,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,CNAT,0.75,13.38,14.7,196.686,0,0,0,0,0.6,0,0,14,60,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,OANN,0.3,8.23,5.72,47.0756,0,0,0,0,0,0,0.3,8,30,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,OANN,0.75,11.25,6.63,74.5875,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UTEN,0.8,28.92,22.75,657.93,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,DSTO,0.95,7.83,4.31,33.7473,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,OANN,0.8,27.14,19.45,527.873,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,PAST,0.95,7.47,7.02,52.4394,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,PPOR,0.7,55.25,35.77,1976.2925,0,0,0,0,0,0.2,0,6,20,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,SSID,0.8,4.4,4.53,19.932,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UTEN,0.8,31.11,21.33,663.5763,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UTEN,0.85,11.73,5.51,64.6323,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,NA,MALC,0.4,7.38,3.46,25.5348,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,NA,PDIV,0.6,5.31,9.81,52.0911,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,PAST,0.95,12.79,8.95,114.4705,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,NA,MCOM,0.4,9.62,6.92,66.5704,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,PSTR,0.8,6.92,8.15,56.398,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,MCAV,0.95,27.4,14.25,390.45,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,PSTR,0.8,23.96,24.42,585.1032,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UTEN,0.7,14.68,11.61,170.4348,0,0,0,0,0,0,0.5,12,50,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,SINT,0.8,16.97,13.82,234.5254,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,SSID,0.8,7.37,12.11,89.2507,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Generalist,OFAV,0.7,9.9,12.78,126.522,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,SSID,0.75,4.92,4.07,20.0244,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,SSID,0.95,15.58,17.84,277.9472,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Weedy,UAGA,0.8,10.41,11.76,122.4216,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,MCAV,0.8,8.78,6.61,58.0358,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,SSID,0.6,7.67,7.58,58.1386,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,DSTO,0.9,3.13,5.13,16.0569,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,Stress Tolerant,DSTO,0.9,3.25,5.5,17.875,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,NA,MCOM,0.5,9.07,4.3,39.001,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,4,5,NA,SBOU,0.9,6.02,7.07,42.5614,0,0,0,0,0.1,0,0,4,10,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.9,13.44,10.87,146.0928,0,0,0,0,0.1,0,0,4,10,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,DSTO,0.9,6.56,5.31,34.8336,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,OANN,0.7,9.92,9.09,90.1728,0,0,0,0,0,0,0.4,10,40,0,0
Video,4,Back Reef,4,5,5,NA,MALC,0.6,3.66,5.31,19.4346,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.35,16.6,17.07,283.362,0,0,0,0,0,0,0.7,16,70,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,MCAV,0.8,29.72,33.33,990.5676,0.9,0,0.9,90,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.85,17.12,17.81,304.9072,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.8,5.17,6.9,35.673,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.9,50.79,39.86,2024.4894,0,0,0,0,0,0,0,2,0,1,100
Video,4,Back Reef,4,5,5,Stress Tolerant,OANN,0.9,19.35,27.82,538.317,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,PSTR,0.8,19.27,18.98,365.7446,1,0,1,100,0.3,0,0,8,30,1,100
Video,4,Back Reef,4,5,5,Weedy,UTEN,0.7,19.28,18.79,362.2712,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,PFUR,0.6,16.53,17.63,291.4239,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.9,4.83,5.08,24.5364,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,DSTO,0.8,5.76,4.52,26.0352,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,DSTO,0.85,7.44,5.4,40.176,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.95,4.03,5.64,22.7292,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.9,8.52,9.79,83.4108,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.8,5.65,7.91,44.6915,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,DSTO,0.9,8.52,5.08,43.2816,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,UTEN,0.6,17.91,31.03,555.7473,0,0,0,0,0,0.3,0,8,30,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,OANN,0.9,14.06,15.05,211.603,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,PPOR,0.4,24.24,24.15,585.396,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,OANN,0.8,15.93,13.56,216.0108,0,0.15,0.15,15,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,OANN,0.6,9.53,10.93,104.1629,0,0.2,0.2,20,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,PAST,0.9,8.58,9.92,85.1136,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,PPOR,0.7,9.97,16.28,162.3116,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,NA,SBOU,0.9,6.54,7.19,47.0226,0,1,1,100,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,PPOR,0.6,32.53,25.03,814.2259,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,OANN,0.65,7.13,8.24,58.7512,0,0,0,0,0,0,0.9,20,90,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.8,4.59,7.32,33.5988,0,0,0,0,0,0.2,0,6,20,1,100
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.7,60.79,26.71,1623.7009,0,0,0,0,0,0,0.6,14,60,0,0
Video,4,Back Reef,4,5,5,Generalist,OFAV,0.6,16.34,16.97,277.2898,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,PPOR,0.6,8.68,9.24,80.2032,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,PAST,0.6,11.08,10.23,113.3484,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Generalist,OFAV,0.75,9.06,9.48,85.8888,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,PAST,0.8,10.23,15.34,156.9282,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.8,9.66,10.8,104.328,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,UTEN,0.4,4.55,6.99,31.8045,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,OANN,0.95,17.47,12.21,213.3087,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,UTEN,0.7,11.85,9.6,113.76,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,SSID,0.85,28.65,35.23,1009.3395,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,UAGA,0.8,4.86,5.95,28.917,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Weedy,UTEN,0.75,38.48,27.94,1075.1312,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,PSTR,0.7,12.91,11.1,143.301,0,0,0,0,0,0,0.3,8,30,0,0
Video,4,Back Reef,4,5,5,Weedy,UTEN,0.7,40.71,30.82,1254.6822,0,0,0,0,0,0,0,2,0,0,0
Video,4,Back Reef,4,5,5,Stress Tolerant,OANN,0.9,9.98,7.83,78.1434,0.15,0,0.15,15,0,0,0,2,0,0,0
